pdb	seed_dir	cdr_h3_rmsd	fw_rmsd	cdr_h3_len	has_light
9ggp	seed_1181241943	4.4467	4.4683	15	True
9ggp	seed_1812140441	6.0091	4.8743	15	True
9ggp	seed_2746317213	6.1907	4.8884	15	True
9ggp	seed_3163119785	5.9801	4.7616	15	True
9ggp	seed_958682846	6.2618	5.0176	15	True
9ghi	seed_1181241943	3.1421	3.0093	13	True
9ghi	seed_1812140441	2.8831	2.7671	13	True
9ghi	seed_2746317213	3.7202	3.2806	13	True
9ghi	seed_3163119785	3.3183	3.1614	13	True
9ghi	seed_958682846	3.5028	3.2594	13	True
9ghj	seed_1181241943	2.4505	1.4293	16	True
9ghj	seed_1812140441	4.2867	4.1345	16	True
9ghj	seed_2746317213	3.4096	3.8166	16	True
9ghj	seed_3163119785	2.4948	2.7186	16	True
9ghj	seed_958682846	3.8136	3.9981	16	True
9glz	seed_1181241943	2.9606	2.4323	18	False
9glz	seed_1812140441	3.2168	2.3898	18	False
9glz	seed_2746317213	4.5897	2.3756	18	False
9glz	seed_3163119785	2.2399	2.3566	18	False
9glz	seed_958682846	4.5965	2.3605	18	False
9gox	seed_1181241943	2.8557	1.3958	14	True
9gox	seed_1812140441	2.6094	1.4092	14	True
9gox	seed_2746317213	2.6342	1.3861	14	True
9gox	seed_3163119785	2.7481	1.3116	14	True
9gox	seed_958682846	2.8653	1.239	14	True
9gv3	seed_1181241943	0.5853	0.505	26	False
9gv3	seed_1812140441	0.5288	0.4765	26	False
9gv3	seed_2746317213	0.3528	0.4905	26	False
9gv3	seed_3163119785	0.5401	0.4882	26	False
9gv3	seed_958682846	0.6013	0.5045	26	False
9gvl	seed_1181241943	31.9671	17.6833	17	False
9gvl	seed_1812140441	32.8619	17.6736	17	False
9gvl	seed_2746317213	30.5556	17.3774	17	False
9gvl	seed_3163119785	32.1795	17.6966	17	False
9gvl	seed_958682846	34.8276	17.3111	17	False
9gvn	seed_1181241943	0.4383	0.5913	13	True
9gvn	seed_1812140441	1.4591	0.6105	13	True
9gvn	seed_2746317213	0.6172	0.5953	13	True
9gvn	seed_3163119785	0.3158	0.6339	13	True
9gvn	seed_958682846	0.4259	0.6015	13	True
9gvo	seed_1181241943	24.6382	16.5328	15	False
9gvo	seed_1812140441	20.0305	10.8662	15	False
9gvo	seed_2746317213	4.9721	2.5419	15	False
9gvo	seed_3163119785	6.1084	2.0115	15	False
9gvo	seed_958682846	16.4818	11.3608	15	False
9h1f	seed_1181241943	1.1411	0.5697	7	False
9h1f	seed_1812140441	1.0122	0.7964	7	False
9h1f	seed_2746317213	1.7304	0.8147	7	False
9h1f	seed_3163119785	1.3847	0.7919	7	False
9h1f	seed_958682846	0.9899	0.8269	7	False
9h39	seed_1181241943	2.0736	0.6862	15	False
9h39	seed_1812140441	6.5566	1.4685	15	False
9h39	seed_2746317213	6.9226	1.3696	15	False
9h39	seed_3163119785	5.9677	0.7313	15	False
9h39	seed_958682846	6.2534	0.7513	15	False
9h4r	seed_1181241943	0.4237	0.5158	13	True
9h4r	seed_1812140441	0.315	0.3541	13	True
9h4r	seed_2746317213	0.2924	0.3824	13	True
9h4r	seed_3163119785	0.2568	0.3689	13	True
9h4r	seed_958682846	0.3122	0.3647	13	True
9h4s	seed_1181241943	0.3267	0.266	13	True
9h4s	seed_1812140441	0.4383	0.4321	13	True
9h4s	seed_2746317213	0.3468	0.2969	13	True
9h4s	seed_3163119785	0.2144	0.2919	13	True
9h4s	seed_958682846	0.2581	0.3056	13	True
9h6v	seed_1181241943	0.9195	0.6697	17	False
9h6v	seed_1812140441	1.1313	0.6424	17	False
9h6v	seed_2746317213	0.9872	0.6703	17	False
9h6v	seed_3163119785	1.1072	0.6527	17	False
9h6v	seed_958682846	1.0678	0.6989	17	False
9h77	seed_1181241943	3.0751	0.3581	13	False
9h77	seed_1812140441	1.5484	0.3984	13	False
9h77	seed_2746317213	1.6143	0.3756	13	False
9h77	seed_3163119785	4.7281	0.4224	13	False
9h77	seed_958682846	1.463	0.3463	13	False
9hi4	seed_1181241943	4.3882	4.3595	22	True
9hi4	seed_1812140441	3.1697	3.2875	22	True
9hi4	seed_2746317213	3.9093	3.9655	22	True
9hi4	seed_3163119785	0.8414	1.2091	22	True
9hi4	seed_958682846	4.3201	4.3593	22	True
9hi6	seed_1181241943	0.3045	0.8211	22	True
9hi6	seed_1812140441	0.7076	0.9549	22	True
9hi6	seed_2746317213	0.7073	1.1451	22	True
9hi6	seed_3163119785	1.0492	1.4241	22	True
9hi6	seed_958682846	2.0921	2.0475	22	True
9hj9	seed_1181241943	0.3391	0.5994	18	True
9hj9	seed_1812140441	0.3543	0.6826	18	True
9hj9	seed_2746317213	0.3625	0.6165	18	True
9hj9	seed_3163119785	0.6317	0.7021	18	True
9hj9	seed_958682846	0.7403	0.7188	18	True
9hk1	seed_1181241943	4.9623	4.888	13	True
9hk1	seed_1812140441	2.7561	1.2301	13	True
9hk1	seed_2746317213	2.6401	1.3665	13	True
9hk1	seed_3163119785	4.7825	4.0472	13	True
9hk1	seed_958682846	2.6776	1.3296	13	True
9hll	seed_1181241943	1.5745	0.8208	16	False
9hll	seed_1812140441	3.2911	0.4728	16	False
9hll	seed_2746317213	1.9524	0.7157	16	False
9hll	seed_3163119785	2.3804	0.7874	16	False
9hll	seed_958682846	1.5192	0.8484	16	False
9hml	seed_1181241943	1.2297	0.7419	13	False
9hml	seed_1812140441	4.8681	0.6811	13	False
9hml	seed_2746317213	4.4988	1.1473	13	False
9hml	seed_3163119785	4.2393	0.7103	13	False
9hml	seed_958682846	1.5114	0.673	13	False
9ho4	seed_1181241943	9.494	2.8184	14	False
9ho4	seed_1812140441	8.9748	2.2938	14	False
9ho4	seed_2746317213	9.4785	3.4203	14	False
9ho4	seed_3163119785	9.5762	3.1673	14	False
9ho4	seed_958682846	7.7326	2.5813	14	False
9ho5	seed_1181241943	7.7615	2.2328	14	False
9ho5	seed_1812140441	8.7992	2.2059	14	False
9ho5	seed_2746317213	8.7934	2.3843	14	False
9ho5	seed_3163119785	8.4106	2.1317	14	False
9ho5	seed_958682846	8.798	2.2731	14	False
9ho6	seed_1181241943	8.7104	1.3824	14	False
9ho6	seed_1812140441	8.1908	1.4326	14	False
9ho6	seed_2746317213	8.4728	1.3597	14	False
9ho6	seed_3163119785	8.4975	1.3632	14	False
9ho6	seed_958682846	8.4254	1.2992	14	False
9hub	seed_1181241943	4.3109	1.8795	24	True
9hub	seed_1812140441	4.6366	1.8786	24	True
9hub	seed_2746317213	4.3423	1.748	24	True
9hub	seed_3163119785	4.4076	1.7976	24	True
9hub	seed_958682846	3.6805	1.83	24	True
9huo	seed_1181241943	6.7194	0.745	24	True
9huo	seed_1812140441	6.7927	0.7647	24	True
9huo	seed_2746317213	9.9661	0.7682	24	True
9huo	seed_3163119785	6.3582	0.766	24	True
9huo	seed_958682846	10.73	0.7644	24	True
9hur	seed_1181241943	1.0943	1.1791	18	False
9hur	seed_1812140441	0.9949	1.1766	18	False
9hur	seed_2746317213	0.8459	0.588	18	False
9hur	seed_3163119785	0.5769	1.2552	18	False
9hur	seed_958682846	0.5501	1.164	18	False
9hxo	seed_1181241943	6.6506	0.6278	24	True
9hxo	seed_1812140441	6.7509	0.6469	24	True
9hxo	seed_2746317213	9.7059	0.6413	24	True
9hxo	seed_3163119785	6.3039	0.6271	24	True
9hxo	seed_958682846	10.4637	0.6327	24	True
9hzj	seed_1181241943	0.9007	0.6328	18	False
9hzj	seed_1812140441	0.81	0.7299	18	False
9hzj	seed_2746317213	0.9515	0.8199	18	False
9hzj	seed_3163119785	0.8473	0.7304	18	False
9hzj	seed_958682846	0.7253	0.6563	18	False
9hzk	seed_1181241943	1.5543	0.9998	18	False
9hzk	seed_1812140441	1.6624	0.9449	18	False
9hzk	seed_2746317213	1.6057	0.9726	18	False
9hzk	seed_3163119785	1.6611	1.0037	18	False
9hzk	seed_958682846	1.6017	0.9457	18	False
9i59	seed_1181241943	1.3158	1.1145	12	True
9i59	seed_1812140441	1.3754	1.2737	12	True
9i59	seed_2746317213	1.3793	1.0255	12	True
9i59	seed_3163119785	1.2913	1.064	12	True
9i59	seed_958682846	1.3605	1.094	12	True
9iqp	seed_1181241943	6.1206	0.9465	19	False
9iqp	seed_1812140441	6.115	0.864	19	False
9iqp	seed_2746317213	6.597	0.883	19	False
9iqp	seed_3163119785	3.1997	0.7824	19	False
9iqp	seed_958682846	2.7519	0.8017	19	False
9jbq	seed_1181241943	4.4532	1.05	14	True
9jbq	seed_1812140441	3.5259	0.9604	14	True
9jbq	seed_2746317213	6.4678	1.0228	14	True
9jbq	seed_3163119785	4.0979	0.9674	14	True
9jbq	seed_958682846	6.6589	0.9495	14	True
9jcy	seed_1181241943	1.274	0.7496	17	True
9jcy	seed_1812140441	1.9603	0.914	17	True
9jcy	seed_2746317213	4.7702	4.2536	17	True
9jcy	seed_3163119785	4.8098	4.453	17	True
9jcy	seed_958682846	1.395	0.7296	17	True
9jd0	seed_1181241943	11.1455	1.4559	16	False
9jd0	seed_1812140441	10.85	1.5075	16	False
9jd0	seed_2746317213	12.1331	1.4767	16	False
9jd0	seed_3163119785	13.1762	1.5294	16	False
9jd0	seed_958682846	11.8557	1.5845	16	False
9jd1	seed_1181241943	9.3104	0.8428	22	True
9jd1	seed_1812140441	10.0024	0.887	22	True
9jd1	seed_2746317213	9.0945	1.3925	22	True
9jd1	seed_3163119785	10.0709	1.1343	22	True
9jd1	seed_958682846	10.9985	0.8759	22	True
9jeb	seed_1181241943	26.371	17.791	17	False
9jeb	seed_1812140441	25.0758	16.9678	17	False
9jeb	seed_2746317213	27.8459	17.8025	17	False
9jeb	seed_3163119785	27.7938	17.5272	17	False
9jeb	seed_958682846	26.8455	17.1318	17	False
9jno	seed_1181241943	1.7373	1.0577	19	True
9jno	seed_1812140441	4.2268	4.3694	19	True
9jno	seed_2746317213	5.5065	1.104	19	True
9jno	seed_3163119785	0.9367	1.2981	19	True
9jno	seed_958682846	0.9249	1.1122	19	True
9jqv	seed_1181241943	2.6551	3.1797	14	True
9jqv	seed_1812140441	0.4058	1.003	14	True
9jqv	seed_2746317213	0.5352	0.9988	14	True
9jqv	seed_3163119785	0.8392	1.0618	14	True
9jqv	seed_958682846	1.1236	1.0265	14	True
9kur	seed_1181241943	1.8465	2.8816	18	True
9kur	seed_1812140441	3.3055	3.4155	18	True
9kur	seed_2746317213	5.9818	3.4524	18	True
9kur	seed_3163119785	3.2671	3.8522	18	True
9kur	seed_958682846	3.6555	4.0095	18	True
9l9y	seed_1181241943	3.4445	4.2643	7	True
9l9y	seed_1812140441	3.1008	4.03	7	True
9l9y	seed_2746317213	1.0316	1.4346	7	True
9l9y	seed_3163119785	0.9489	0.8709	7	True
9l9y	seed_958682846	2.0676	2.7332	7	True
9lad	seed_1181241943	0.8216	1.4274	9	False
9lad	seed_1812140441	1.1113	1.3161	9	False
9lad	seed_2746317213	1.1979	1.4114	9	False
9lad	seed_3163119785	1.0063	1.4599	9	False
9lad	seed_958682846	1.5011	1.3459	9	False
9lh2	seed_1181241943	6.6593	0.6249	21	False
9lh2	seed_1812140441	1.2569	0.5016	21	False
9lh2	seed_2746317213	1.5847	1.3752	21	False
9lh2	seed_3163119785	2.0878	0.6971	21	False
9lh2	seed_958682846	2.1117	0.4796	21	False
9lme	seed_1181241943	0.7896	0.57	10	False
9lme	seed_1812140441	0.9065	0.6164	10	False
9lme	seed_2746317213	0.8308	0.6012	10	False
9lme	seed_3163119785	0.8829	0.5602	10	False
9lme	seed_958682846	0.6763	0.5846	10	False
9lrf	seed_1181241943	15.7472	10.061	16	True
9lrf	seed_1812140441	17.1899	10.6513	16	True
9lrf	seed_2746317213	16.8895	10.6523	16	True
9lrf	seed_3163119785	16.4798	10.2707	16	True
9lrf	seed_958682846	16.9305	10.4394	16	True
9m5b	seed_1181241943	0.3108	0.8486	10	True
9m5b	seed_1812140441	0.7989	0.9819	10	True
9m5b	seed_2746317213	0.6724	0.9007	10	True
9m5b	seed_3163119785	0.7629	0.8844	10	True
9m5b	seed_958682846	0.7348	0.9633	10	True
9m6j	seed_1181241943	0.6484	0.5278	17	False
9m6j	seed_1812140441	0.5364	0.5581	17	False
9m6j	seed_2746317213	0.6153	0.5489	17	False
9m6j	seed_3163119785	0.7401	0.5781	17	False
9m6j	seed_958682846	0.7627	0.5281	17	False
9m6o	seed_1181241943	1.4802	2.1389	17	False
9m6o	seed_1812140441	0.5702	1.0098	17	False
9m6o	seed_2746317213	0.5136	0.9859	17	False
9m6o	seed_3163119785	0.7011	0.9744	17	False
9m6o	seed_958682846	0.5394	0.9546	17	False
9mer	seed_1181241943	1.7774	1.6194	18	True
9mer	seed_1812140441	2.3603	2.2811	18	True
9mer	seed_2746317213	1.7182	1.8753	18	True
9mer	seed_3163119785	2.1657	2.1728	18	True
9mer	seed_958682846	2.1676	2.0146	18	True
9mev	seed_1181241943	0.6664	0.6732	18	True
9mev	seed_1812140441	0.5077	0.6335	18	True
9mev	seed_2746317213	0.6198	0.658	18	True
9mev	seed_3163119785	0.5651	0.6486	18	True
9mev	seed_958682846	0.6466	0.6622	18	True
9mic	seed_1181241943	1.9448	2.2196	13	True
9mic	seed_1812140441	2.0731	2.1799	13	True
9mic	seed_2746317213	2.4037	0.6969	13	True
9mic	seed_3163119785	1.6955	1.5184	13	True
9mic	seed_958682846	2.0588	2.1695	13	True
9mid	seed_1181241943	2.3536	1.3562	14	True
9mid	seed_1812140441	2.5947	1.3437	14	True
9mid	seed_2746317213	2.6945	1.2938	14	True
9mid	seed_3163119785	7.7917	10.2128	14	True
9mid	seed_958682846	2.7063	1.7839	14	True
9mif	seed_1181241943	1.0415	0.7401	16	True
9mif	seed_1812140441	0.745	0.7037	16	True
9mif	seed_2746317213	1.4822	0.6289	16	True
9mif	seed_3163119785	4.1682	4.402	16	True
9mif	seed_958682846	1.5207	0.9964	16	True
9mj3	seed_1181241943	4.599	3.0601	16	True
9mj3	seed_1812140441	4.8982	1.4273	16	True
9mj3	seed_2746317213	3.9353	1.5773	16	True
9mj3	seed_3163119785	3.7147	1.7535	16	True
9mj3	seed_958682846	4.7549	3.1534	16	True
9ml8	seed_1181241943	2.5949	2.4425	19	True
9ml8	seed_1812140441	1.9864	2.2373	19	True
9ml8	seed_2746317213	1.5813	2.1944	19	True
9ml8	seed_3163119785	1.92	2.3948	19	True
9ml8	seed_958682846	1.9547	2.2544	19	True
9mqv	seed_1181241943	7.6154	4.8234	22	True
9mqv	seed_1812140441	5.6702	4.4349	22	True
9mqv	seed_2746317213	9.2515	7.883	22	True
9mqv	seed_3163119785	4.2425	1.1072	22	True
9mqv	seed_958682846	6.4915	6.1551	22	True
9mxi	seed_1181241943	2.2898	1.341	19	True
9mxi	seed_1812140441	4.3718	5.3001	19	True
9mxi	seed_2746317213	1.561	1.7906	19	True
9mxi	seed_3163119785	1.4877	1.961	19	True
9mxi	seed_958682846	3.5682	4.8976	19	True
9n8i	seed_1181241943	0.5314	0.6931	17	True
9n8i	seed_1812140441	1.4351	1.1411	17	True
9n8i	seed_2746317213	2.2515	0.8657	17	True
9n8i	seed_3163119785	0.9736	0.9777	17	True
9n8i	seed_958682846	1.8296	2.09	17	True
9n8n	seed_1181241943	3.2266	1.0645	17	True
9n8n	seed_1812140441	4.4938	1.5156	17	True
9n8n	seed_2746317213	5.9058	1.1032	17	True
9n8n	seed_3163119785	3.938	1.7464	17	True
9n8n	seed_958682846	7.4716	3.5094	17	True
9ncd	seed_1181241943	1.5618	1.1657	14	True
9ncd	seed_1812140441	2.9462	3.1144	14	True
9ncd	seed_2746317213	1.749	1.2685	14	True
9ncd	seed_3163119785	2.4026	2.3794	14	True
9ncd	seed_958682846	1.7554	1.2233	14	True
9njy	seed_1181241943	1.4119	1.2405	18	True
9njy	seed_1812140441	0.8927	0.8409	18	True
9njy	seed_2746317213	1.1724	1.082	18	True
9njy	seed_3163119785	1.2579	0.9995	18	True
9njy	seed_958682846	2.0262	1.6618	18	True
9npi	seed_1181241943	3.5035	2.0618	15	True
9npi	seed_1812140441	3.7305	2.7118	15	True
9npi	seed_2746317213	3.2621	2.7907	15	True
9npi	seed_3163119785	3.1617	2.3223	15	True
9npi	seed_958682846	3.9431	2.737	15	True
9oar	seed_1181241943	4.4088	4.2273	17	True
9oar	seed_1812140441	3.4465	3.3411	17	True
9oar	seed_2746317213	3.9906	3.7009	17	True
9oar	seed_3163119785	2.916	1.2496	17	True
9oar	seed_958682846	1.4118	1.1311	17	True
9obn	seed_1181241943	4.8007	2.5337	18	False
9obn	seed_1812140441	3.3598	1.3954	18	False
9obn	seed_2746317213	4.8984	1.492	18	False
9obn	seed_3163119785	7.2489	1.4359	18	False
9obn	seed_958682846	3.2815	1.346	18	False
9pi9	seed_1181241943	6.7556	5.0069	14	True
9pi9	seed_1812140441	6.2376	5.3725	14	True
9pi9	seed_2746317213	6.19	5.2074	14	True
9pi9	seed_3163119785	6.2574	5.3122	14	True
9pi9	seed_958682846	3.0719	0.7706	14	True
9pru	seed_1181241943	2.2929	3.2586	10	True
9pru	seed_1812140441	1.1032	0.996	10	True
9pru	seed_2746317213	1.3114	0.7263	10	True
9pru	seed_3163119785	1.5803	0.8498	10	True
9pru	seed_958682846	2.2882	3.3381	10	True
9pzi	seed_1181241943	2.0917	0.937	19	True
9pzi	seed_1812140441	3.4165	4.4173	19	True
9pzi	seed_2746317213	1.7644	0.9839	19	True
9pzi	seed_3163119785	3.5581	4.4424	19	True
9pzi	seed_958682846	3.982	5.1462	19	True
9q8l	seed_1181241943	1.5469	1.2931	8	True
9q8l	seed_1812140441	1.1717	1.1118	8	True
9q8l	seed_2746317213	1.6987	1.4049	8	True
9q8l	seed_3163119785	1.6641	1.3204	8	True
9q8l	seed_958682846	1.8273	1.4253	8	True
9qrv	seed_1181241943	0.7739	0.849	19	True
9qrv	seed_1812140441	1.5611	0.6659	19	True
9qrv	seed_2746317213	0.9471	1.0498	19	True
9qrv	seed_3163119785	0.6521	0.8608	19	True
9qrv	seed_958682846	0.6666	1.184	19	True
9rit	seed_1181241943	3.9724	0.7431	12	False
9rit	seed_1812140441	3.6112	0.9865	12	False
9rit	seed_2746317213	4.4954	1.0268	12	False
9rit	seed_3163119785	3.0119	0.5728	12	False
9rit	seed_958682846	3.2292	0.6807	12	False
9riu	seed_1181241943	0.8443	1.3115	12	False
9riu	seed_1812140441	1.7347	1.3241	12	False
9riu	seed_2746317213	2.2979	1.5704	12	False
9riu	seed_3163119785	2.0547	1.3065	12	False
9riu	seed_958682846	2.6581	1.4423	12	False
9rm2	seed_1181241943	1.3472	1.0689	15	True
9rm2	seed_1812140441	3.0755	1.05	15	True
9rm2	seed_2746317213	2.0081	1.4482	15	True
9rm2	seed_3163119785	2.9923	1.3238	15	True
9rm2	seed_958682846	3.6637	1.151	15	True
9rn6	seed_1181241943	2.0127	1.1146	11	False
9rn6	seed_1812140441	3.9559	0.9991	11	False
9rn6	seed_2746317213	1.7982	1.0465	11	False
9rn6	seed_3163119785	2.2494	1.104	11	False
9rn6	seed_958682846	4.3867	1.1663	11	False
9th6	seed_1181241943	2.6925	0.7135	16	False
9th6	seed_1812140441	3.5513	0.7999	16	False
9th6	seed_2746317213	3.2583	0.6972	16	False
9th6	seed_3163119785	4.2207	0.7521	16	False
9th6	seed_958682846	3.3271	0.8826	16	False
9u8g	seed_1181241943	7.5278	1.3149	14	False
9u8g	seed_1812140441	2.3878	1.2332	14	False
9u8g	seed_2746317213	2.7962	0.926	14	False
9u8g	seed_3163119785	3.2192	1.1589	14	False
9u8g	seed_958682846	5.5079	1.2155	14	False
9uk5	seed_1181241943	5.2391	4.2943	12	True
9uk5	seed_1812140441	3.21	1.129	12	True
9uk5	seed_2746317213	3.5991	3.8444	12	True
9uk5	seed_3163119785	1.763	1.5016	12	True
9uk5	seed_958682846	3.7951	4.3189	12	True
9uvi	seed_1181241943	1.6101	0.3043	12	True
9uvi	seed_1812140441	1.7986	0.2984	12	True
9uvi	seed_2746317213	1.5944	0.3215	12	True
9uvi	seed_3163119785	1.8989	0.3284	12	True
9uvi	seed_958682846	1.6485	0.3774	12	True
9uzb	seed_1181241943	2.2245	2.7167	11	True
9uzb	seed_1812140441	2.5126	1.6481	11	True
9uzb	seed_2746317213	1.8857	2.2926	11	True
9uzb	seed_3163119785	2.1579	0.7993	11	True
9uzb	seed_958682846	1.8455	2.2099	11	True
9uzc	seed_1181241943	3.1961	1.6982	11	True
9uzc	seed_1812140441	3.0558	1.3451	11	True
9uzc	seed_2746317213	5.5756	2.1055	11	True
9uzc	seed_3163119785	1.5517	1.6021	11	True
9uzc	seed_958682846	2.1826	2.1927	11	True
9uzd	seed_1181241943	2.6149	2.7405	11	True
9uzd	seed_1812140441	2.2146	2.7569	11	True
9uzd	seed_2746317213	4.165	2.7546	11	True
9uzd	seed_3163119785	1.5681	1.4329	11	True
9uzd	seed_958682846	2.8724	1.0238	11	True
9uze	seed_1181241943	2.7082	2.6276	11	True
9uze	seed_1812140441	2.1923	2.7169	11	True
9uze	seed_2746317213	3.4829	1.9225	11	True
9uze	seed_3163119785	1.8256	2.2095	11	True
9uze	seed_958682846	3.0057	0.966	11	True
9uzf	seed_1181241943	2.2466	2.8817	11	True
9uzf	seed_1812140441	2.5184	1.7293	11	True
9uzf	seed_2746317213	2.2001	2.3565	11	True
9uzf	seed_3163119785	2.0656	0.599	11	True
9uzf	seed_958682846	2.0139	2.2983	11	True
9uzg	seed_1181241943	2.2901	2.7614	11	True
9uzg	seed_1812140441	2.2182	1.2168	11	True
9uzg	seed_2746317213	2.0518	1.7072	11	True
9uzg	seed_3163119785	2.4898	2.8437	11	True
9uzg	seed_958682846	2.5281	1.3101	11	True
9uzh	seed_1181241943	2.6042	3.163	11	True
9uzh	seed_1812140441	2.2206	2.6566	11	True
9uzh	seed_2746317213	2.2597	1.8856	11	True
9uzh	seed_3163119785	2.2013	0.9265	11	True
9uzh	seed_958682846	2.414	1.1751	11	True
9uzi	seed_1181241943	2.2742	2.684	11	True
9uzi	seed_1812140441	2.4997	1.6848	11	True
9uzi	seed_2746317213	1.9385	2.2583	11	True
9uzi	seed_3163119785	2.1834	0.7421	11	True
9uzi	seed_958682846	1.9003	2.1737	11	True
9vdy	seed_1181241943	1.047	1.0734	13	True
9vdy	seed_1812140441	0.9706	0.9682	13	True
9vdy	seed_2746317213	1.1268	1.0059	13	True
9vdy	seed_3163119785	1.102	1.0244	13	True
9vdy	seed_958682846	0.8031	0.8408	13	True
9vdz	seed_1181241943	2.0673	1.7817	13	True
9vdz	seed_1812140441	5.0022	4.971	13	True
9vdz	seed_2746317213	1.3723	1.3806	13	True
9vdz	seed_3163119785	1.5782	1.463	13	True
9vdz	seed_958682846	1.3102	1.2781	13	True
9vjj	seed_1181241943	2.2063	0.3482	16	True
9vjj	seed_1812140441	2.2328	0.3873	16	True
9vjj	seed_2746317213	2.1481	0.3464	16	True
9vjj	seed_3163119785	2.088	0.338	16	True
9vjj	seed_958682846	4.118	0.3706	16	True
9vp0	seed_1181241943	4.0865	4.8387	12	True
9vp0	seed_1812140441	3.0337	1.1234	12	True
9vp0	seed_2746317213	5.3016	4.1851	12	True
9vp0	seed_3163119785	1.9159	1.7465	12	True
9vp0	seed_958682846	3.8634	4.3873	12	True
9y0a	seed_1181241943	6.1329	9.4063	16	True
9y0a	seed_1812140441	1.3553	0.7425	16	True
9y0a	seed_2746317213	0.3841	0.7293	16	True
9y0a	seed_3163119785	1.4204	1.4366	16	True
9y0a	seed_958682846	6.227	9.7017	16	True
9yio	seed_1181241943	6.0361	4.2326	14	True
9yio	seed_1812140441	3.8156	4.1329	14	True
9yio	seed_2746317213	4.6432	4.3934	14	True
9yio	seed_3163119785	4.0404	3.819	14	True
9yio	seed_958682846	4.5916	3.8318	14	True
